0.050242222;0.009197531;0.113548;0.00208016;28
0.068963636;0.009197532;0.144452;0.00482784;38
0.075943333;0.0080827;0.146128;0.00358864;48
0.078444;0.0080828;0.1555;0.006833333;58
0.07931;0.007498;0.15704;0.007952;68
0.076086;0.0127812;0.14728;0.008296;78
